Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
SO3&Sigma;v=0,Sulfur Monoxide,4(4)-3(2),511.5229361,-7.02052,33.77476,-5.9782
SO3&Sigma;v=0,Sulfur Monoxide,10(11)-11(10),514.7049371,-6.69078,142.87506,-5.441
SO3&Sigma;v=0,Sulfur Monoxide,11(12)-10(11),514.8532107,-2.741,167.58397,-1.4876
SO3&Sigma;v=0,Sulfur Monoxide,12(12)-11(11),516.3354166,-2.73641,174.21992,-1.4576
SO3&Sigma;v=0,Sulfur Monoxide,13(12)-12(11),517.3543051,-2.73043,165.77735,-1.4068
SO3&Sigma;v=0,Sulfur Monoxide,8(8)-8(7),527.9411269,-4.73064,87.48148,-3.503
SO3&Sigma;v=0,Sulfur Monoxide,15(16)-15(15),546.0423609,-4.94361,287.14098,-3.7581
SO3&Sigma;v=0,Sulfur Monoxide,5(6)-5(4),546.5943238,-6.65806,50.66109,-5.5806
SO3&Sigma;v=0,Sulfur Monoxide,11(12)-12(11),554.9987066,-6.7342,167.58398,-5.512
SO3&Sigma;v=0,Sulfur Monoxide,12(13)-11(12),558.0869374,-2.63394,194.36783,-1.4166
SO3&Sigma;v=0,Sulfur Monoxide,13(13)-12(12),559.3191796,-2.63036,201.06286,-1.3902
SO3&Sigma;v=0,Sulfur Monoxide,14(13)-13(12),560.1783311,-2.62552,192.66154,-1.3428
SO3&Sigma;v=0,Sulfur Monoxide,9(9)-9(8),568.7412727,-4.70904,106.07029,-3.4909
SO3&Sigma;v=0,Sulfur Monoxide,16(17)-16(16),588.3379718,-4.9051,322.19921,-3.7741
SO3&Sigma;v=0,Sulfur Monoxide,5(5)-4(3),588.5649447,-6.99351,44.1036,-5.9372
SO3&Sigma;v=0,Sulfur Monoxide,12(13)-13(12),595.7313389,-6.77372,194.3678,-5.5834
SO3&Sigma;v=0,Sulfur Monoxide,13(14)-12(13),601.2575619,-2.53526,223.22337,-1.3571
SO3&Sigma;v=0,Sulfur Monoxide,14(14)-13(13),602.2923375,-2.53242,229.96819,-1.3337
SO3&Sigma;v=0,Sulfur Monoxide,15(14)-14(13),603.0212173,-2.52839,221.60177,-1.2891
SO3&Sigma;v=0,Sulfur Monoxide,10(10)-10(9),609.959692,-4.68788,126.7231,-3.4851
SO3&Sigma;v=0,Sulfur Monoxide,4(5)-3(2),611.5525834,-4.81333,38.5754,-3.852
SO3&Sigma;v=0,Sulfur Monoxide,6(7)-6(5),623.194928,-6.60105,64.89314,-5.5259
SO3&Sigma;v=0,Sulfur Monoxide,17(18)-17(17),630.7083696,-4.86941,359.32163,-3.7953
SO3&Sigma;v=0,Sulfur Monoxide,13(14)-14(13),636.8105697,-6.80976,223.2234,-5.6553
SO3&Sigma;v=0,Sulfur Monoxide,14(15)-13(14),644.3778137,-2.44357,254.14846,-1.3077
SO3&Sigma;v=0,Sulfur Monoxide,15(15)-14(14),645.2540744,-2.44135,260.93531,-1.2869
SO3&Sigma;v=0,Sulfur Monoxide,16(15)-15(14),645.8753578,-2.43797,252.59869,-1.2447
SO3&Sigma;v=0,Sulfur Monoxide,11(11)-11(10),651.4934553,-4.66726,149.43984,-3.485
SO3&Sigma;v=0,Sulfur Monoxide,6(6)-5(4),668.2153905,-6.96591,56.49795,-5.9073
SO3&Sigma;v=0,Sulfur Monoxide,18(19)-18(18),673.1387015,-4.83634,398.50696,-3.8216
SO3&Sigma;v=0,Sulfur Monoxide,14(15)-15(14),678.1671661,-6.84316,254.14844,-5.7283
SO3&Sigma;v=0,Sulfur Monoxide,15(16)-14(15),687.4563635,-2.35809,287.14107,-1.2676
SO3&Sigma;v=0,Sulfur Monoxide,16(16)-15(15),688.2035746,-2.35632,293.9636,-1.249
SO3&Sigma;v=0,Sulfur Monoxide,17(16)-16(15),688.7349805,-2.35349,285.65259,-1.2089
SO3&Sigma;v=0,Sulfur Monoxide,12(12)-12(11),693.2694306,-4.64728,174.21989,-3.4902
SO3&Sigma;v=0,Sulfur Monoxide,7(8)-7(6),702.0653892,-6.54927,81.24479,-5.4846
SO3&Sigma;v=0,Sulfur Monoxide,19(20)-19(19),715.6168933,-4.80552,439.75376,-3.8527
SO3&Sigma;v=0,Sulfur Monoxide,15(16)-16(15),719.7481718,-6.87409,287.14098,-5.8024
SO3&Sigma;v=0,Sulfur Monoxide,5(6)-4(3),725.199691,-4.85038,50.661,-3.8894
SO3&Sigma;v=0,Sulfur Monoxide,16(17)-15(16),730.4991854,-2.27794,322.19919,-1.2359
SO3&Sigma;v=0,Sulfur Monoxide,17(17)-16(16),731.1400222,-2.27651,329.05259,-1.2192
SO3&Sigma;v=0,Sulfur Monoxide,18(17)-17(16),731.5955879,-2.27409,320.76355,-1.1809
SO3&Sigma;v=0,Sulfur Monoxide,13(13)-13(12),735.2343051,-4.62781,201.06285,-3.5002
SO3&Sigma;v=0,Sulfur Monoxide,7(7)-6(5),749.552069,-6.93842,70.95729,-5.8856
SO3&Sigma;v=0,Sulfur Monoxide,20(21)-20(20),758.1329986,-4.77669,483.06082,-3.8884
SO3&Sigma;v=0,Sulfur Monoxide,16(17)-17(16),761.5123767,-6.90298,322.19932,-5.8779
SO3&Sigma;v=0,Sulfur Monoxide,17(18)-16(17),773.51042,-2.20253,359.32173,-1.212
SO3&Sigma;v=0,Sulfur Monoxide,18(18)-17(17),774.0626015,-2.20131,366.20151,-1.1969
SO3&Sigma;v=0,Sulfur Monoxide,19(18)-18(17),774.4535852,-2.19924,357.93124,-1.1602
SO3&Sigma;v=0,Sulfur Monoxide,14(14)-14(13),777.3483116,-4.609,229.9681,-3.5149
SO3&Sigma;v=0,Sulfur Monoxide,8(9)-8(7),782.5146274,-6.50214,99.69901,-5.4541
SO3&Sigma;v=0,Sulfur Monoxide,17(18)-18(17),803.4272089,-6.93001,359.32175,-5.9549
SO3&Sigma;v=0,Sulfur Monoxide,18(19)-17(18),816.4929334,-2.13127,398.50694,-1.1953
SO3&Sigma;v=0,Sulfur Monoxide,19(19)-18(18),816.9704966,-2.13031,405.40976,-1.1817
SO3&Sigma;v=0,Sulfur Monoxide,20(19)-19(18),817.3060292,-2.12841,397.15539,-1.1463
SO3&Sigma;v=0,Sulfur Monoxide,15(15)-15(14),819.5811687,-4.59086,260.93521,-3.5341
SO3&Sigma;v=0,Sulfur Monoxide,8(8)-7(6),832.0189844,-6.91135,87.48155,-5.8705
SO3&Sigma;v=0,Sulfur Monoxide,6(7)-5(4),843.1443253,-4.89157,64.89317,-3.9399
SO3&Sigma;v=0,Sulfur Monoxide,19(20)-18(19),859.4486885,-2.06378,439.75377,-1.1854
SO3&Sigma;v=0,Sulfur Monoxide,20(20)-19(19),859.8628919,-2.06289,446.67643,-1.173
SO3&Sigma;v=0,Sulfur Monoxide,21(20)-20(19),860.1504537,-2.06137,438.43587,-1.139
SO3&Sigma;v=0,Sulfur Monoxide,16(16)-16(15),861.9093855,-4.57333,293.9636,-3.5576
SO3&Sigma;v=0,Sulfur Monoxide,9(10)-9(8),864.096578,-6.45903,120.24503,-5.4326
SO3&Sigma;v=0,Sulfur Monoxide,20(21)-19(20),902.3789972,-1.99957,483.06086,-1.1818
SO3&Sigma;v=0,Sulfur Monoxide,21(21)-20(20),902.7389715,-1.99894,490.00077,-1.1707
SO3&Sigma;v=0,Sulfur Monoxide,22(21)-21(20),902.9847475,-1.99749,481.77216,-1.1377
SO3&Sigma;v=0,Sulfur Monoxide,17(17)-17(16),904.3144272,-4.55644,329.0527,-3.5853
SO3&Sigma;v=0,Sulfur Monoxide,9(9)-8(7),915.269781,-6.88518,106.07022,-5.8614
SO3&Sigma;v=0,Sulfur Monoxide,10(11)-10(9),946.5130379,-6.4195,142.87502,-5.419
SO3&Sigma;v=0,Sulfur Monoxide,18(18)-18(17),946.7814407,-4.53997,366.20163,-3.6169
H2Ov=0,Water,"3(1,3)-2(2,0)",183.310087,-5.44498,204.70719,-3.6463
H2Ov=0,Water,"5(1,5)-4(2,2)",325.152899,-4.93817,469.94165,-3.5711
H2Ov=0,Water,"4(1,4)-3(2,1)",380.1973598,-4.51826,323.49263,-2.6152
H2Ov=0,Water,"4(2,3)-3(3,0)",448.0010775,-4.27036,432.15478,-2.5935
H2Ov=0,Water,"1(1,0)-1(0,1)",556.9359877,-2.46531,60.96344,-0.8189
H2Ov=0,Water,"2(1,1)-2(0,2)",752.033143,-2.15611,136.93685,-0.9985
H2Ov=0,Water,"4(2,2)-3(3,1)",916.17158,-3.24899,454.33654,-2.3755
HCO+v=0,Formylium,1-0,89.188523,-4.38103,4.28035,-2.2637
HCO+v=0,Formylium,2-1,178.37501,-3.39877,12.84094,-1.3699
HCO+v=0,Formylium,3-2,267.557526,-2.84054,25.68167,-0.8571
HCO+v=0,Formylium,4-3,356.734134,-2.44989,42.80203,-0.5039
HCO+v=0,Formylium,5-4,445.902721,-2.1495,64.20191,-0.2411
HCO+v=0,Formylium,6-5,535.061402,-1.90535,89.88064,-0.0376
HCO+v=0,Formylium,7-6,624.20818,-1.69975,119.83769,0.123
HCO+v=0,Formylium,8-7,713.34209,-1.52223,154.0726,0.2505
HCO+v=0,Formylium,9-8,802.458217,-1.36602,192.58426,0.3513
HCO+v=0,Formylium,10-9,891.5573993,-1.22658,235.37198,0.4297
DCO+v=0,Formylium,"J=2-1,F=3-2",144.0772803,-4.16988,10.37194,-1.9764
DCO+v=0,Formylium,"J=3-2,F=4-3",216.1125766,-3.61164,20.74365,-1.4976
DCO+v=0,Formylium,"J=4-3,F=5-4",288.143855,-3.22106,34.57224,-1.1623
DCO+v=0,Formylium,"J=5-4,F=6-5",360.1697771,-2.92061,51.85764,-0.9087
DCO+v=0,Formylium,"J=6-5,F=7-6",432.1890044,-2.67649,72.59922,-0.7091
DCO+v=0,Formylium,"J=7-6,F=8-7",504.2001984,-2.47083,96.79691,-0.5485
DCO+v=0,Formylium,"J=8-7,F=9-8",576.2020209,-2.29326,124.45008,-0.4181
DCO+v=0,Formylium,"J=9-8,F=10-9",648.1931338,-2.13711,155.55822,-0.3121
DCO+v=0,Formylium,"J=10-9,F=11-10",720.1721995,-1.9976,190.12085,-0.2263
DCO+v=0,Formylium,"J=11-10,F=12-11",792.1378805,-1.87156,228.13731,-0.1579
DCO+v=0,Formylium,"J=12-11,F=13-12",864.0888399,-1.75675,269.60683,-0.1049
DCO+v=0,Formylium,"J=13-12,F=14-13",936.023741,-1.65128,314.52863,-0.0656
H13CO+,Formylium,1-0,86.7542884,-4.41685,4.16353,-2.2835
H13CO+,Formylium,2-1,173.506782,-3.43465,12.49047,-1.3895
H13CO+,Formylium,3-2,260.255339,-2.87634,24.98074,-0.8762
H13CO+,Formylium,4-3,346.998336,-2.48579,41.63396,-0.5225
H13CO+,Formylium,5-4,433.7337662,-2.18535,62.44976,-0.2589
H13CO+,Formylium,6-5,520.4598843,-1.94123,87.42775,-0.0545
H13CO+,Formylium,7-6,607.1746435,-1.73563,116.56726,0.1072
H13CO+,Formylium,8-7,693.8762419,-1.55807,149.86793,0.236
H13CO+,Formylium,9-8,780.562812,-1.40189,187.32879,0.3382
H13CO+,Formylium,10-9,867.2324263,-1.26245,228.94919,0.4182
HCNv=0,Hydrogen Cyanide,"J=1-0,F=2-1",88.631847,-5.09218,4.25363,-2.737
HCNv=0,Hydrogen Cyanide,"J=2-1,F=3-2",177.261223,-4.10996,12.76072,-1.9189
HCNv=0,Hydrogen Cyanide,J=3-2,265.88618,-3.55182,25.52118,-1.0751
HCNv=0,Hydrogen Cyanide,J=4-3,354.5054759,-3.16142,42.53465,-0.722
HCNv=0,Hydrogen Cyanide,J=5-4,443.1161554,-2.8611,63.80085,-0.4591
HCNv=0,Hydrogen Cyanide,J=6-5,531.7163875,-2.61716,89.31897,-0.2556
HCNv=0,Hydrogen Cyanide,J=7-6,620.3040952,-2.41181,119.08878,-0.095
HCNv=0,Hydrogen Cyanide,J=8-7,708.8772081,-2.23449,153.1093,0.0326
HCNv=0,Hydrogen Cyanide,J=9-8,797.4336638,-2.0786,191.37986,0.1334
HCNv=0,Hydrogen Cyanide,J=10-9,885.9714087,-1.93943,233.89951,0.2119
DCNv=0,Hydrogen Cyanide,"J=2-1,F=1-2",144.8279913,-3.84677,10.42595,-2.1833
DCNv=0,Hydrogen Cyanide,"J=3-2,F=2-2",217.2386307,-3.28856,20.85164,-1.7046
DCNv=0,Hydrogen Cyanide,"J=4-3,F=4-3",289.6452425,-2.89789,34.75234,-1.3693
DCNv=0,Hydrogen Cyanide,J=5-4,362.0464842,-2.5975,52.12784,-0.7113
DCNv=0,Hydrogen Cyanide,J=6-5,434.4410133,-2.35334,72.9775,-0.5014
DCNv=0,Hydrogen Cyanide,J=7-6,506.8274873,-2.1478,97.30126,-0.3333
DCNv=0,Hydrogen Cyanide,J=8-7,579.2045636,-1.97019,125.09861,-0.197
DCNv=0,Hydrogen Cyanide,J=9-8,651.5708998,-1.81395,156.36878,-0.0863
DCNv=0,Hydrogen Cyanide,J=10-9,723.9251532,-1.67445,191.11156,0.0032
DCNv=0,Hydrogen Cyanide,J=11-10,796.2659815,-1.54854,229.32602,0.0745
DCNv=0,Hydrogen Cyanide,J=12-11,868.592042,-1.43361,271.01166,0.1301
DCNv=0,Hydrogen Cyanide,J=13-12,940.9019923,-1.32811,316.16756,0.1715
H13CNv=0,Hydrogen Cyanide,"J=1-0,F=2-1",86.340184,-4.62448,4.14365,-2.7746
H13CNv=0,Hydrogen Cyanide,"J=2-1,F=2-1",172.677959,-3.6422,12.43084,-1.9562
H13CNv=0,Hydrogen Cyanide,"J=3-2,F=2-2",259.0118211,-3.08398,24.86135,-1.4799
H13CNv=0,Hydrogen Cyanide,J=4-3,345.3397599,-2.69341,41.43495,-0.7581
H13CNv=0,Hydrogen Cyanide,J=5-4,431.6596973,-2.393,62.15123,-0.4944
H13CNv=0,Hydrogen Cyanide,J=6-5,517.969633,-2.14884,87.00969,-0.2898
H13CNv=0,Hydrogen Cyanide,J=7-6,604.2675667,-1.94332,116.00978,-0.128
H13CNv=0,Hydrogen Cyanide,J=8-7,690.551498,-1.76579,149.15084,0.001
H13CNv=0,Hydrogen Cyanide,J=9-8,776.8194265,-1.60955,186.43206,0.1035
H13CNv=0,Hydrogen Cyanide,J=10-9,863.069352,-1.47009,227.85261,0.1838
H13CNv=0,Hydrogen Cyanide,J=11-10,949.2992741,-1.34406,273.41153,0.2451
HNCv=0,Hydrogen Isocyanide,J=1-0,90.663593,-4.48572,4.35114,-2.4372
HNCv=0,Hydrogen Isocyanide,J=2-1,181.324758,-3.50341,13.05329,-1.5435
HNCv=0,Hydrogen Isocyanide,J=3-2,271.981142,-2.94523,26.10633,-1.031
HNCv=0,Hydrogen Isocyanide,J=4-3,362.630303,-2.55463,43.50972,-0.6782
HNCv=0,Hydrogen Isocyanide,J=5-4,453.2698531,-2.25418,65.26306,-0.4158
HNCv=0,Hydrogen Isocyanide,J=6-5,543.8973856,-2.01007,91.36593,-0.2129
HNCv=0,Hydrogen Isocyanide,J=7-6,634.5104973,-1.80451,121.81737,-0.053
HNCv=0,Hydrogen Isocyanide,J=8-7,725.1067847,-1.62703,156.61682,0.0737
HNCv=0,Hydrogen Isocyanide,J=9-8,815.6838445,-1.47076,195.7633,0.1737
HNCv=0,Hydrogen Isocyanide,J=10-9,906.239273,-1.33136,239.2557,0.2511
DNC,Hydrogen Isocyanide,2-1,152.609774,-3.81268,10.98617,-1.766
DNC,Hydrogen Isocyanide,3-2,228.910489,-3.25449,21.97206,-1.251
DNC,Hydrogen Isocyanide,4-3,305.206219,-2.86387,36.61952,-0.8947
DNC,Hydrogen Isocyanide,5-4,381.4952739,-2.5634,54.92832,-0.6278
DNC,Hydrogen Isocyanide,6-5,457.7759996,-2.31926,76.89796,-0.4194
DNC,Hydrogen Isocyanide,7-6,534.0467275,-2.11376,102.52807,-0.2531
DNC,Hydrogen Isocyanide,8-7,610.3057915,-1.93614,131.81798,-0.1188
DNC,Hydrogen Isocyanide,9-8,686.5515252,-1.77991,164.76706,-0.0104
DNC,Hydrogen Isocyanide,10-9,762.7822624,-1.64045,201.37463,0.0765
DNC,Hydrogen Isocyanide,11-10,838.9963368,-1.51452,241.63991,0.145
DNC,Hydrogen Isocyanide,12-11,915.192082,-1.3997,285.56194,0.1974
H2S,Hydrogen sulfide,"1(1,0)-1(0,1)",168.7627624,-4.5723,27.87738,-2.8337
H2S,Hydrogen sulfide,"4(1,4)-3(2,1)",204.14017,-7.51124,164.27714,-5.5744
H2S,Hydrogen sulfide,"2(2,0)-2(1,1)",216.7104365,-4.31228,83.98035,-3.0171
H2S,Hydrogen sulfide,"3(3,0)-3(2,1)",300.50556,-3.98895,168.90198,-2.3325
H2S,Hydrogen sulfide,"6(1,5)-5(4,2)",314.43779,-6.96077,405.15433,-5.8738
H2S,Hydrogen sulfide,"3(2,1)-3(1,2)",369.10145,-3.71704,154.47989,-2.1266
H2S,Hydrogen sulfide,"4(3,1)-4(2,2)",369.126912,-3.65383,262.79223,-2.5882
H2S,Hydrogen sulfide,"3(1,3)-2(2,0)",392.61784,-6.0482,102.82318,-4.8861
H2S,Hydrogen sulfide,"2(1,1)-2(0,2)",393.45049,-3.79381,73.57981,-2.7364
H2S,Hydrogen sulfide,"5(4,1)-5(3,2)",407.67673,-3.52509,399.02944,-2.1342
H2S,Hydrogen sulfide,"4(4,0)-4(3,1)",424.31482,-3.66228,283.15619,-2.6847
H2S,Hydrogen sulfide,"5(1,4)-4(4,1)",436.37336,-6.49896,302.4577,-4.9968
H2S,Hydrogen sulfide,"1(1,1)-0(0,0)",452.39033,-3.4637,21.71145,-2.6116
H2S,Hydrogen sulfide,"5(2,3)-6(1,6)",461.6324196,-7.04802,350.11915,-5.6384
H2S,Hydrogen sulfide,"2(2,1)-2(1,2)",505.56523,-3.61991,79.36581,-2.1987
H2S,Hydrogen sulfide,"6(2,5)-5(3,2)",535.528818,-6.09399,405.16541,-4.7534
H2S,Hydrogen sulfide,"3(3,1)-3(2,2)",568.050557,-3.41297,165.95051,-2.4965
H2S,Hydrogen sulfide,"5(5,0)-5(4,1)",579.799042,-3.36901,426.85569,-2.1653
H2S,Hydrogen sulfide,"5(3,2)-5(2,3)",611.441629,-3.13285,379.46391,-1.8825
H2S,Hydrogen sulfide,"4(4,1)-4(3,2)",650.374186,-3.25367,281.51501,-1.9741
H2S,Hydrogen sulfide,"4(2,2)-4(1,3)",665.393738,-3.12911,245.07674,-2.2833
H2S,Hydrogen sulfide,"2(0,2)-1(1,1)",687.303468,-3.03035,54.69701,-2.1775
H2S,Hydrogen sulfide,"3(1,2)-3(0,3)",708.4707404,-3.22666,136.76576,-1.8818
H2S,Hydrogen sulfide,"2(1,2)-1(0,1)",736.034096,-2.87526,55.10228,-1.5739
H2S,Hydrogen sulfide,"3(2,2)-3(1,3)",747.30189,-3.17386,138.68822,-2.3307
H2S,Hydrogen sulfide,"5(5,1)-5(4,2)",749.43228,-3.10772,426.03091,-2.4854
H2S,Hydrogen sulfide,"4(3,2)-4(2,3)",765.93791,-2.99631,250.30182,-1.7385
H2S,Hydrogen sulfide,"6(2,4)-7(1,7)",777.90797,-6.55167,467.4873,-5.932
H2S,Hydrogen sulfide,"6(3,4)-7(0,7)",784.758248,-6.54245,467.81607,-5.4497
H2S,Hydrogen sulfide,"5(4,2)-5(3,3)",800.85207,-2.88989,390.06367,-2.2425
H2S,Hydrogen sulfide,"5(2,4)-4(3,1)",827.915046,-5.05165,302.52608,-4.291
H2S,Hydrogen sulfide,"6(2,4)-5(5,1)",863.805837,-5.43723,467.48737,-4.86
H2S,Hydrogen sulfide,"4(2,3)-3(3,0)",930.145832,-4.4075,213.54225,-3.175
N2H+v=0,Diazenylium,"J=1-0,F1=2-1",93.1737,-4.40926,4.47161,-2.5625
N2H+v=0,Diazenylium,J=2-1,186.344771,-3.42706,13.41464,-1.4139
N2H+v=0,Diazenylium,J=3-2,279.511701,-2.86895,26.82902,-0.9019
N2H+v=0,Diazenylium,J=4-3,372.672509,-2.47854,44.71436,-0.5499
N2H+v=0,Diazenylium,J=5-4,465.824947,-2.1782,67.07028,-0.2884
N2H+v=0,Diazenylium,J=6-5,558.9666656,-1.93433,93.89638,-0.0867
N2H+v=0,Diazenylium,J=7-6,652.0958651,-1.72894,125.19183,0.0719
N2H+v=0,Diazenylium,J=8-7,745.2103361,-1.55175,160.95612,0.197
N2H+v=0,Diazenylium,J=9-8,838.3079748,-1.39579,201.18826,0.2952
N2H+v=0,Diazenylium,J=10-9,931.3866769,-1.25663,245.8876,0.3707
N2D+,Diazenylium,J=2-1,154.217096,-3.22738,11.10187,-1.6579
N2D+,Diazenylium,J=3-2,231.321665,-2.66924,22.20345,-1.1431
N2D+,Diazenylium,J=4-3,308.422222,-2.27873,37.00536,-0.7871
N2D+,Diazenylium,J=5-4,385.516762,-1.9784,55.50705,-0.5206
N2D+,Diazenylium,J=6-5,462.603932,-1.73445,77.70848,-0.3127
N2D+,Diazenylium,J=7-6,539.682481,-1.52899,103.609,-0.1468
N2D+,Diazenylium,J=8-7,616.7507155,-1.35164,133.20824,-0.0132
N2D+,Diazenylium,J=9-8,693.8072448,-1.19564,166.50541,0.0945
N2D+,Diazenylium,J=10-9,770.8506058,-1.05635,203.50031,0.1807
N2D+,Diazenylium,J=11-10,847.8793354,-0.93062,244.19186,0.2484
N2D+,Diazenylium,J=12-11,924.8919705,-0.81605,288.57941,0.2999
CCHv=0,Ethynyl,"N=1-0,J=3/2-1/2,F=1-1",87.284156,-6.42627,4.19111,-5.0204
CCHv=0,Ethynyl,"N=1-0,J=3/2-1/2,F=2-1",87.316925,-5.65605,4.19269,-4.0285
CCHv=0,Ethynyl,"N=1-0,J=3/2-1/2,F=1-0",87.328624,-5.73675,4.19109,-4.3311
CCHv=0,Ethynyl,"N=1-0,J=1/2-1/2,F=1-1",87.402004,-5.73568,4.19677,-4.3304
CCHv=0,Ethynyl,"N=1-0,J=1/2-1/2,F=0-1",87.407165,-5.65473,4.19702,-4.7266
CCHv=0,Ethynyl,"N=1-0,J=1/2-1/2,F=1-0",87.446512,-6.42386,4.19675,-5.0188
CCHv=0,Ethynyl,"N=2-1,J=5/2-3/2,F=3-2",174.663222,-4.67359,12.57518,-3.2101
CCHv=0,Ethynyl,"N=2-1,J=3/2-1/2,F=2-1",174.721777,-4.77621,12.58202,-3.459
CCHv=0,Ethynyl,"N=2-1,J=3/2-1/2,F=1-0",174.7281,-4.92834,12.58261,-3.833
CCHv=0,Ethynyl,"N=2-1,J=3/2-3/2,F=2-2",174.8068272,-5.4135,12.58207,-4.0965
CCHv=0,Ethynyl,"N=3-2,J=7/2-5/2,F=4-3",262.0042266,-4.11528,25.14927,-2.7339
CCHv=0,Ethynyl,"N=3-2,J=5/2-3/2,F=3-2",262.0648433,-4.15212,25.15909,-2.88
CCHv=0,Ethynyl,"N=3-2,J=5/2-3/2,F=2-2",262.0787758,-5.06197,25.15976,-3.936
CCHv=0,Ethynyl,"N=3-2,J=5/2-5/2,F=3-3",262.2084388,-5.24319,25.15907,-3.9713
CCHv=0,Ethynyl,"N=4-3,J=9/2-7/2,F=5-4",349.3374558,-3.72468,41.9147,-2.4023
CCHv=0,Ethynyl,"N=4-3,J=7/2-5/2,F=4-3",349.3989061,-3.74323,41.92744,-2.5081
CCHv=0,Ethynyl,"N=5-4,J=11/2-9/2,F=6-5",436.6603711,-3.42426,62.87106,-2.1535
CCHv=0,Ethynyl,"N=5-4,J=9/2-7/2,F=5-4",436.7222257,-3.43532,62.88669,-2.2372
CCHv=0,Ethynyl,"N=6-5,J=13/2-11/2,F=7-6",523.9704068,-3.18011,88.0175,-1.9597
CCHv=0,Ethynyl,"N=6-5,J=11/2-9/2,F=6-5",524.0324857,-3.18739,88.03616,-2.0292
CCHv=0,Ethynyl,"N=7-6,J=15/2-13/2,F=8-7",611.264992,-2.97456,117.35332,-1.8061
CCHv=0,Ethynyl,"N=7-6,J=13/2-11/2,F=7-6",611.3272077,-2.97972,117.37501,-1.8657
CCHv=0,Ethynyl,"N=8-7,J=17/2-15/2,F=9-8",698.541554,-2.79705,150.87797,-1.6837
CCHv=0,Ethynyl,"N=8-7,J=15/2-13/2,F=8-7",698.6038591,-2.80087,150.90254,-1.7359
CCHv=0,Ethynyl,"N=9-8,J=19/2-17/2,F=9-8",785.7977826,-2.64313,188.58889,-1.6324
CCHv=0,Ethynyl,"N=9-8,J=17/2-15/2,F=9-8",785.859886,-2.64376,188.61763,-1.6331
CCHv=0,Ethynyl,"N=10-9,J=21/2-19/2,F=10-9",873.0305279,-2.50332,230.48752,-1.5524
CCHv=0,Ethynyl,"N=10-9,J=19/2-17/2,F=9-8",873.0929449,-2.50608,230.52016,-1.5987
CCD,Ethynyl,"N=2-1,J=5/2-3/2,F=7/2-5/2",144.2419354,-5.08285,10.38371,-3.6095
CCD,Ethynyl,"N=2-1,J=3/2-1/2,F=5/2-3/2",144.2967209,-5.17174,10.39022,-3.8235
CCD,Ethynyl,"N=2-1,J=3/2-3/2,F=5/2-5/2",144.3767086,-5.9004,10.39018,-4.5524
CCD,Ethynyl,"N=3-2,J=7/2-5/2,F=9/2-7/2",216.3728371,-4.52463,20.76805,-3.143
CCD,Ethynyl,"N=3-2,J=5/2-3/2,F=7/2-5/2",216.4282532,-4.5569,20.77718,-3.2723
CCD,Ethynyl,"N=3-2,J=5/2-5/2,F=7/2-7/2",216.5630264,-5.70923,20.77717,-4.4249
CCD,Ethynyl,"N=4-3,J=9/2-7/2,F=11/2-9/2",288.4988349,-4.13395,34.61387,-2.8156
CCD,Ethynyl,"N=4-3,J=7/2-5/2,F=9/2-7/2",288.5544885,-4.15057,34.62575,-2.9115
CCD,Ethynyl,"N=4-3,J=7/2-7/2,F=9/2-9/2",288.7446778,-5.57989,34.62567,-4.3411
CCD,Ethynyl,"N=5-4,J=11/2-9/2,F=13/2-11/2",360.6183094,-3.83346,51.92095,-2.5676
CCD,Ethynyl,"N=5-4,J=9/2-7/2,F=11/2-9/2",360.6740981,-3.84353,51.93543,-2.6447
CCD,Ethynyl,"N=5-4,J=9/2-9/2,F=11/2-11/2",360.919941,-5.48164,51.93543,-4.2831
CCD,Ethynyl,"N=6-5,J=13/2-11/2,F=15/2-13/2",432.7296351,-3.58935,72.68879,-2.3722
CCD,Ethynyl,"N=6-5,J=11/2-9/2,F=13/2-11/2",432.7855255,-3.59608,72.706,-2.437
CCD,Ethynyl,"N=6-5,J=11/2-11/2,F=13/2-13/2",433.087157,-5.40219,72.70595,-4.2434
CCD,Ethynyl,"N=7-6,J=15/2-13/2,F=17/2-15/2",504.8311849,-3.38374,96.91701,-2.2149
CCD,Ethynyl,"N=7-6,J=13/2-11/2,F=15/2-13/2",504.8871667,-3.38861,96.93697,-2.271
CCD,Ethynyl,"N=7-6,J=13/2-13/2,F=15/2-15/2",505.2446886,-5.33552,96.93686,-4.2182
CCD,Ethynyl,"N=8-7,J=17/2-15/2,F=19/2-17/2",576.9213312,-3.20618,124.60512,-2.0871
CCD,Ethynyl,"N=8-7,J=15/2-13/2,F=17/2-15/2",576.9774034,-3.20985,124.62766,-2.1366
CCD,Ethynyl,"N=8-7,J=15/2-15/2,F=17/2-17/2",577.3909071,-5.27796,124.62765,-4.205
CCD,Ethynyl,"N=9-8,J=19/2-17/2,F=21/2-19/2",648.9984459,-3.05,155.7523,-1.9832
CCD,Ethynyl,"N=9-8,J=17/2-15/2,F=19/2-17/2",649.0546121,-3.05284,155.77758,-2.0275
CCD,Ethynyl,"N=9-8,J=17/2-17/2,F=19/2-19/2",649.524188,-5.22724,155.77753,-4.2022
CCD,Ethynyl,"N=10-9,J=21/2-19/2,F=23/2-21/2",721.0609009,-2.91052,190.35805,-1.8992
